city,state,zipcode,address,price,bedrooms,bathrooms,square_foot,latitude,longitude,sale_amount,sale_transaction_date
AUSTIN,TX,78732,2505 SHIRE RIDGE DR,1288284.0,5,3.0,4202.0,30.368615,-97.901481,1256250.0,2022-07-06
AUSTIN,TX,78732,12713 CEDAR ST,1328514.0,4,3.0,4814.0,30.393089,-97.883917,685313.0,2021-05-12
AUSTIN,TX,78732,13502 MONTVIEW DR,654449.0,3,2.0,2032.0,30.381837,-97.905388,456250.0,2021-02-01
AUSTIN,TX,78732,1904 SPANISH BAY CV,1615494.0,5,4.0,5788.0,30.354443,-97.887467,1375000.0,2021-09-08
AUSTIN,TX,78732,3805 STANDFIELD CT,724874.0,3,2.0,3068.0,30.379934,-97.891329,715000.0,2021-06-30
AUSTIN,TX,78732,4341 CANYON GLEN CIR,662385.0,4,2.0,3036.0,30.383049,-97.888568,528750.0,2020-11-25
AUSTIN,TX,78732,11813 EAGLES GLEN DR,1928083.0,5,4.0,5966.0,30.35503,-97.890461,1049000.0,2022-04-29
AUSTIN,TX,78732,11812 EAGLES GLEN DR,2044000.0,5,5.0,5758.0,30.35562,-97.890357,1850000.0,2021-04-26
AUSTIN,TX,78732,3914 CANEY CREEK RD,572938.0,4,2.0,2663.0,30.379732,-97.889223,787141.0,2022-05-05
AUSTIN,TX,78732,11633 WOODLAND HILLS TRL,1081719.0,4,3.0,4561.0,30.360437,-97.886732,594375.0,2020-06-19
AUSTIN,TX,78732,12816 MAJESTIC OAKS DR,675704.0,4,2.0,3118.0,30.373006,-97.898673,439000.0,2020-06-19
AUSTIN,TX,78732,2232 WESTFALIAN TRL,625556.0,3,2.0,2402.0,30.363167,-97.900943,510938.0,2021-10-01
AUSTIN,TX,78732,917 CAVALRY RIDE TRL,844077.0,4,3.0,3694.0,30.353441,-97.903677,656250.0,2021-10-01
AUSTIN,TX,78732,12402 OLD SALT TRL,560682.0,3,2.0,2538.0,30.377703,-97.88711,615000.0,2021-09-30
AUSTIN,TX,78732,13221 COUNTRY TRAILS LN,1287500.0,4,5.0,5639.0,30.371591,-97.908024,1196875.0,2022-01-07
AUSTIN,TX,78732,12829 APPALOOSA CHASE DR,626385.0,3,2.0,2399.0,30.363206,-97.904524,364900.0,2020-05-05
AUSTIN,TX,78732,1023 CAVALRY RIDE TRL,860496.0,3,3.0,3451.0,30.354677,-97.903665,809000.0,2022-07-19
AUSTIN,TX,78732,3308 BURKS LN,625820.0,3,2.0,2779.0,30.374686,-97.894348,395306.0,2020-02-04
AUSTIN,TX,78732,2004 LAUREL RIDGE CV,1294561.0,4,3.0,4622.0,30.355474,-97.887702,634875.0,2020-06-26
AUSTIN,TX,78732,1213 HORSEBACK HOLW,722182.0,3,2.0,2331.0,30.355522,-97.904928,569101.0,2023-07-28
AUSTIN,TX,78732,12817 RUSH CREEK LN,899815.0,4,3.0,2883.0,30.354761,-97.907995,809000.0,2022-06-01
AUSTIN,TX,78732,2124 WESTFALIAN TRL,617188.0,3,2.0,3053.0,30.361983,-97.901824,390719.0,2020-05-06
AUSTIN,TX,78732,13000 BLOOMFIELD HILLS LN,990093.0,6,4.0,4278.0,30.367926,-97.906922,575000.0,2022-08-17
AUSTIN,TX,78732,3605 RIP FORD DR,550000.0,3,2.0,2494.0,30.375099,-97.888063,618750.0,2022-11-03
AUSTIN,TX,78732,5138 MANSFIELD VIEW CT,1250631.0,4,3.0,3423.0,30.390335,-97.882075,879046.0,2021-01-28
AUSTIN,TX,78732,2609 OLD HICKORY CV,1054158.0,4,3.0,3657.0,30.358961,-97.885827,1455000.0,2022-03-08
AUSTIN,TX,78732,11608 PELICAN BAY CV,1803078.0,4,3.0,5566.0,30.353759,-97.887812,1699000.0,2023-04-24
AUSTIN,TX,78732,13307 MANSFIELD DR,943854.0,4,3.0,3260.0,30.391071,-97.896123,437500.0,2021-12-09
AUSTIN,TX,78732,13113 MANSFIELD DR,627000.0,4,3.0,3528.0,30.388551,-97.893955,627000.0,2022-12-14
AUSTIN,TX,78732,12704 BELCARA PL,809216.0,4,3.0,3722.0,30.349162,-97.912207,760000.0,2023-01-30
AUSTIN,TX,78732,12708 BELCARA PL,773612.0,4,3.0,3102.0,30.349341,-97.912243,781250.0,2021-12-02
AUSTIN,TX,78732,12901 SCHLEICHER TRL,750848.0,5,3.0,3793.0,30.381801,-97.893842,809000.0,2022-06-07
AUSTIN,TX,78732,12912 SCHLEICHER TRL,944684.0,4,4.0,4467.0,30.381938,-97.894842,625000.0,2020-04-27
AUSTIN,TX,78732,2909 CENTENNIAL OLYMPIC PARK,676754.0,4,2.0,2956.0,30.367964,-97.894852,200000.0,2021-09-03
AUSTIN,TX,78732,13919 HUMMINGBIRD LN,493977.0,3,1.0,720.0,30.383211,-97.911714,714875.0,2022-03-02
AUSTIN,TX,78732,2012 LAUREL RIDGE CV,1916275.0,5,5.0,5780.0,30.35588,-97.887335,560500.0,2020-03-12
AUSTIN,TX,78732,11504 EAGLES GLEN DR,1811169.0,5,5.0,5936.0,30.354299,-97.885989,812500.0,2020-12-23
AUSTIN,TX,78732,5130 MANSFIELD VIEW CT,698900.0,3,2.0,3308.0,30.390395,-97.883199,786263.0,2022-09-26
AUSTIN,TX,78732,2608 SHIRE RIDGE DR,1050437.0,4,2.0,4265.0,30.369577,-97.902961,835000.0,2021-04-23
AUSTIN,TX,78732,7037 COMANCHE TRL,793341.0,2,1.0,1580.0,30.415339,-97.887749,750000.0,2022-03-02
AUSTIN,TX,78732,2604 OLD HICKORY CV,1010197.0,5,3.0,4471.0,30.359264,-97.886343,637500.0,2020-11-09
AUSTIN,TX,78732,13000 MEDINA RIVER WAY,843418.0,3,3.0,3706.0,30.381903,-97.895308,606250.0,2021-05-28
AUSTIN,TX,78732,12817 TEXAS SAGE CT,749208.0,4,2.0,3488.0,30.369729,-97.899536,896063.0,2021-12-10
AUSTIN,TX,78732,11604 PELICAN BAY CV,1255117.0,4,3.0,4720.0,30.353861,-97.887559,638000.0,2020-06-15
AUSTIN,TX,78732,1705 LAKECLIFF HILLS LN,1576850.0,5,4.0,5730.0,30.351044,-97.88769,955000.0,2020-10-23
AUSTIN,TX,78732,13907 PANORAMA DR,2389073.0,4,4.0,5405.0,30.417909,-97.888683,1551938.0,2020-08-14
AUSTIN,TX,78732,740 ZEN GARDENS TER,2163438.0,5,4.0,5455.0,30.340062,-97.923499,1593750.0,2021-03-08
AUSTIN,TX,78732,400 EMERALD RIDGE DR,1325000.0,5,3.0,4826.0,30.340543,-97.909101,809001.0,2022-03-31
AUSTIN,TX,78732,13115 PERRYTON DR,2416791.0,5,6.0,10694.0,30.33896,-97.926981,3749875.0,2020-12-22
AUSTIN,TX,78732,216 MEDITERRA PT,904767.0,4,3.0,3120.0,30.343058,-97.911106,799000.0,2023-06-01
AUSTIN,TX,78732,1608 LAKECLIFF HILLS LN,1881439.0,5,4.0,5159.0,30.349133,-97.888792,1825000.0,2023-05-12
AUSTIN,TX,78732,1212 HAWKS CANYON CIR,1704902.0,4,3.0,4920.0,30.350361,-97.894338,625000.0,2021-01-26
AUSTIN,TX,78732,324 EL SOCORRO LN,674806.0,4,3.0,3290.0,30.348477,-97.91426,480000.0,2020-06-10
AUSTIN,TX,78732,12716 BELCARA PL,773706.0,4,3.0,3837.0,30.349595,-97.912591,800625.0,2021-12-27
AUSTIN,TX,78732,12609 BELCARA PL,801139.0,4,4.0,3861.0,30.348143,-97.911838,623563.0,2020-02-21
AUSTIN,TX,78732,316 DAWN RIVER CV,2709495.0,4,4.0,6711.0,30.349268,-97.917448,2489063.0,2022-07-15
AUSTIN,TX,78732,12441 CENTRAL PARK DR,678376.0,4,2.0,3094.0,30.368505,-97.89655,823750.0,2023-06-30
AUSTIN,TX,78732,13212 COLETO CREEK TRL,1447097.0,4,3.0,4983.0,30.369485,-97.908071,1067500.0,2023-08-21
AUSTIN,TX,78732,4105 CANYON GLEN CIR,668181.0,4,2.0,3154.0,30.3804,-97.887828,818438.0,2022-12-09
AUSTIN,TX,78732,4112 CANYON GLEN CIR,582802.0,4,2.0,2552.0,30.380663,-97.887305,685313.0,2021-10-05
AUSTIN,TX,78732,12407 OLD SALT TRL,599311.0,4,2.0,3064.0,30.37763,-97.887714,504563.0,2021-09-03
AUSTIN,TX,78732,12409 OLD SALT TRL,590257.0,4,2.0,2456.0,30.37781,-97.887645,750125.0,2022-05-13
AUSTIN,TX,78732,4154 CANYON GLEN CIR,623488.0,4,3.0,3080.0,30.380059,-97.886415,500000.0,2021-03-08
AUSTIN,TX,78732,12500 LYNDON DR,2259728.0,3,3.0,3623.0,30.392073,-97.880088,1750000.0,2022-05-18
AUSTIN,TX,78732,12502 RIVER BND,976903.0,5,3.0,2940.0,30.329111,-97.921353,550000.0,2020-12-31
AUSTIN,TX,78732,12524 CANYON GLEN DR,591576.0,3,2.0,2456.0,30.381272,-97.886729,682000.0,2022-07-20
AUSTIN,TX,78732,12532 CANYON GLEN DR,615110.0,4,4.0,2903.0,30.381407,-97.887007,631000.0,2022-02-16
AUSTIN,TX,78732,12601 GRIMES RANCH CT,666774.0,4,2.0,3234.0,30.372731,-97.893936,650000.0,2021-06-17
AUSTIN,TX,78732,4205 CANYON GLEN CIR,620830.0,4,2.0,2816.0,30.381179,-97.88526,663750.0,2021-07-29
AUSTIN,TX,78732,4213 CANYON GLEN CIR,619329.0,4,2.0,3007.0,30.381513,-97.885296,472500.0,2020-03-26
AUSTIN,TX,78732,12717 OXEN WAY,712340.0,3,2.0,2599.0,30.375325,-97.895244,485000.0,2020-12-16
AUSTIN,TX,78732,12802 BIVINS CT,596168.0,4,2.0,2600.0,30.38138,-97.893749,646000.0,2022-04-20
AUSTIN,TX,78732,12808 MAJESTIC OAKS DR,741795.0,4,3.0,3543.0,30.372871,-97.89831,490000.0,2020-04-10
AUSTIN,TX,78732,12811 MEDINA RIVER WAY,627426.0,4,3.0,2955.0,30.380191,-97.894675,520625.0,2020-03-31
AUSTIN,TX,78732,12815 MCNELLY TRL,634260.0,4,2.0,2991.0,30.380627,-97.893551,501719.0,2020-04-20
AUSTIN,TX,78732,4242 CANYON GLEN CIR,552552.0,3,2.0,2122.0,30.381613,-97.886691,325000.0,2020-06-25
AUSTIN,TX,78732,12891 PARK DR,1635944.0,5,4.0,5363.0,30.394273,-97.884469,1225000.0,2020-08-04
AUSTIN,TX,78732,12944 BRIGHAM DR,716356.0,4,2.0,3964.0,30.375253,-97.899974,439875.0,2022-12-27
AUSTIN,TX,78732,4249 CANYON GLEN CIR,531750.0,3,2.0,2108.0,30.382141,-97.886707,531750.0,2022-08-15
AUSTIN,TX,78732,1017 S QUINLAN PARK RD,1021542.0,3,2.0,2853.0,30.332846,-97.923784,812500.0,2022-05-12
AUSTIN,TX,78732,3148 BURKS LN,669478.0,4,2.0,3256.0,30.373316,-97.895641,762500.0,2022-09-19
AUSTIN,TX,78732,3200 BURKS LN,693660.0,4,2.0,3046.0,30.373678,-97.895607,808934.0,2022-03-23
AUSTIN,TX,78732,3212 SUMMER CANYON DR,1185000.0,5,3.0,4368.0,30.379945,-97.904658,1110938.0,2022-06-30
AUSTIN,TX,78732,3216 MAGENTA SKY TRL,904445.0,4,3.0,3700.0,30.378828,-97.903486,1115625.0,2022-08-01
AUSTIN,TX,78732,3219 BURKS LN,642806.0,3,2.0,2350.0,30.373952,-97.89488,730313.0,2022-10-26
AUSTIN,TX,78732,13505 MONTVIEW DR,490000.0,2,1.0,988.0,30.381203,-97.905925,552188.0,2021-02-12
AUSTIN,TX,78732,3321 SUMMER CANYON DR,866745.0,4,3.0,3759.0,30.379056,-97.902605,678125.0,2021-05-07
AUSTIN,TX,78732,3330 MULBERRY CREEK DR,656247.0,4,2.0,2997.0,30.373669,-97.88973,625000.0,2021-10-29
AUSTIN,TX,78732,3401 FRITZ HUGHES PARK RD,1997690.0,3,1.0,4162.0,30.383557,-97.909016,638000.0,2020-02-12
AUSTIN,TX,78732,2601 RIO MESA DR,1161926.0,4,3.0,4604.0,30.362038,-97.897212,1192368.0,2021-11-30
AUSTIN,TX,78732,3421 INDIGO WATERS DR,906499.0,4,3.0,3910.0,30.380286,-97.902134,685313.0,2021-07-09
AUSTIN,TX,78732,3452 MULBERRY CREEK DR,743381.0,4,3.0,3780.0,30.375756,-97.890772,650000.0,2021-10-15
AUSTIN,TX,78732,3501 REFUGIO CT,672999.0,3,2.0,2617.0,30.376286,-97.890948,618750.0,2021-06-25
AUSTIN,TX,78732,2716 SHIRE RIDGE DR,1497346.0,4,3.0,5022.0,30.370595,-97.904383,1249938.0,2022-05-16
AUSTIN,TX,78732,2727 GRIMES RANCH RD,686246.0,4,2.0,3090.0,30.371423,-97.90169,505059.0,2022-09-02
AUSTIN,TX,78732,3606 LATIMER DR,635118.0,3,5.0,2631.0,30.375116,-97.887682,376250.0,2022-04-29
AUSTIN,TX,78732,11228 WOODLAND HILLS TRL,1050698.0,4,3.0,4893.0,30.35911,-97.887105,593750.0,2021-03-08
AUSTIN,TX,78732,2845 GRIMES RANCH RD,681712.0,4,2.0,3138.0,30.368678,-97.89877,767000.0,2022-05-11
AUSTIN,TX,78732,2845 LANTANA RIDGE DR,720496.0,4,3.0,3338.0,30.371132,-97.898161,775000.0,2023-01-19
AUSTIN,TX,78732,2912 GRIMES RANCH RD,642437.0,3,2.0,3147.0,30.369416,-97.897114,64688.0,2021-05-18
AUSTIN,TX,78732,3702 CANEY CREEK RD,714360.0,3,2.0,3187.0,30.376664,-97.888995,494063.0,2020-07-17
AUSTIN,TX,78732,3710 MIRA VISTA DR,964216.0,4,3.0,3805.0,30.374993,-97.883345,1050000.0,2022-04-28
AUSTIN,TX,78732,2945 GRIMES RANCH RD,746345.0,4,2.0,3420.0,30.369659,-97.895754,599688.0,2020-03-17
AUSTIN,TX,78732,1509 EAST LN,1239638.0,3,3.0,3106.0,30.32837,-97.924757,656250.0,2022-09-12
AUSTIN,TX,78732,11700 PORTOFINO DR,1710722.0,4,3.0,3653.0,30.372426,-97.878019,638000.0,2020-08-10
AUSTIN,TX,78732,11701 PORTOFINO DR,1809514.0,5,4.0,4208.0,30.372079,-97.87796,1195313.0,2021-08-10
AUSTIN,TX,78732,3804 STANDFIELD CT,717540.0,3,2.0,3232.0,30.379817,-97.891933,773438.0,2021-12-16
AUSTIN,TX,78732,3816 EPPERSON TRL,710384.0,4,2.0,3194.0,30.37914,-97.891491,718750.0,2022-05-26
AUSTIN,TX,78732,11812 MIRA MESA DR,2203153.0,4,4.0,6295.0,30.375109,-97.878136,2037500.0,2020-10-09
AUSTIN,TX,78732,11912 MIRA MESA DR,1766046.0,4,3.0,3969.0,30.375892,-97.879805,638000.0,2020-08-01
AUSTIN,TX,78732,3900 MIRA VISTA DR,1140000.0,5,4.0,5014.0,30.376159,-97.883733,1140000.0,2022-02-11
AUSTIN,TX,78732,3901 WHARTON CT,707203.0,4,2.0,3271.0,30.380257,-97.891301,643013.0,2021-04-16
AUSTIN,TX,78732,3905 CANEY CREEK RD,617577.0,4,2.0,2342.0,30.378946,-97.888581,725625.0,2022-09-07
AUSTIN,TX,78732,3913 CANYON GLEN CIR,597408.0,3,2.0,2386.0,30.383091,-97.889984,391281.0,2020-03-20
AUSTIN,TX,78732,3917 CANEY CREEK RD,566820.0,4,2.0,2476.0,30.380136,-97.888931,517500.0,2020-12-17
AUSTIN,TX,78732,12004 PORTOBELLA DR,1026850.0,4,3.0,3986.0,30.373007,-97.883036,934320.0,2021-05-20
AUSTIN,TX,78732,12008 MIRA MESA DR,1325227.0,4,3.0,4307.0,30.376591,-97.881253,1068750.0,2021-05-26
AUSTIN,TX,78732,12017 PORTOBELLA DR,1019154.0,4,3.0,4133.0,30.372721,-97.88393,897000.0,2021-04-14
AUSTIN,TX,78732,12021 PORTOFINO DR,961925.0,4,3.0,3590.0,30.373757,-97.883561,812000.0,2021-07-30
AUSTIN,TX,78732,3925 CANYON GLEN CIR,713168.0,4,2.0,3095.0,30.382782,-97.890298,600000.0,2022-08-30
AUSTIN,TX,78732,4008 VARNER CT,947560.0,4,3.0,3622.0,30.382616,-97.892437,638000.0,2020-04-30
AUSTIN,TX,78732,13008 BLOOMFIELD HILLS LN,1032041.0,4,3.0,4227.0,30.368229,-97.90711,1000000.0,2022-09-23
AUSTIN,TX,78732,13208 COLETO CREEK TRL,1554413.0,5,5.0,4905.0,30.369524,-97.90782,1062500.0,2021-07-09
AUSTIN,TX,78732,1205 HORSEBACK HOLW,866302.0,4,3.0,3530.0,30.355188,-97.904807,985000.0,2022-03-17
AUSTIN,TX,78732,12416 CAPITOL SADDLERY TRL,925080.0,4,3.0,3214.0,30.355158,-97.903534,725000.0,2022-06-14
AUSTIN,TX,78732,12512 CAPITOL SADDLERY TRL,865340.0,4,3.0,3168.0,30.355588,-97.903921,989890.0,2022-05-02
AUSTIN,TX,78732,12521 CALISTOGA WAY,740794.0,3,2.0,2694.0,30.346468,-97.912258,484000.0,2020-06-16
AUSTIN,TX,78732,12713 MONTE CASTILLO PKWY,1450763.0,4,3.0,3831.0,30.407533,-97.869858,579625.0,2023-10-10
AUSTIN,TX,78732,425 HORSEBACK HOLW,1256520.0,4,3.0,4664.0,30.347698,-97.902752,675000.0,2021-01-26
AUSTIN,TX,78732,12921 MONTE CASTILLO PKWY,1379871.0,4,4.0,5009.0,30.409429,-97.868337,1387000.0,2020-08-18
AUSTIN,TX,78732,12925 MONTE CASTILLO PKWY,1330456.0,4,4.0,5833.0,30.409911,-97.868291,1334063.0,2021-07-30
AUSTIN,TX,78732,13200 COUNTRY TRAILS LN,1541148.0,4,4.0,5357.0,30.370579,-97.907014,1250000.0,2023-08-04
AUSTIN,TX,78732,13208 COUNTRY TRAILS LN,1397374.0,4,3.0,4963.0,30.370992,-97.907188,510000.0,2023-02-22
AUSTIN,TX,78732,13228 COUNTRY TRAILS LN,2043825.0,4,4.0,5401.0,30.371069,-97.906417,1625000.0,2022-06-06
AUSTIN,TX,78732,13240 VILLA MONTANA WAY,1267458.0,3,3.0,4433.0,30.412479,-97.874046,1210000.0,2022-12-28
AUSTIN,TX,78732,2404 RIO MESA DR,1062216.0,5,4.0,4428.0,30.362294,-97.898976,630000.0,2020-08-31
AUSTIN,TX,78732,1813 EAGLES GLEN CV,1952622.0,5,5.0,5555.0,30.355075,-97.891378,1781250.0,2021-08-13
AUSTIN,TX,78732,2429 SHIRE RIDGE DR,1350708.0,4,4.0,4360.0,30.368111,-97.901383,1465313.0,2022-05-06
AUSTIN,TX,78732,3502 RIP FORD DR,575000.0,3,2.0,2558.0,30.373706,-97.88859,575000.0,2022-09-26
AUSTIN,TX,78732,11513 FIRETHORN CT,1912939.0,5,5.0,6899.0,30.352387,-97.889448,1662500.0,2023-07-20
AUSTIN,TX,78732,11612 HUNTERS GREEN TRL,1434897.0,4,3.0,4774.0,30.357888,-97.887421,1187500.0,2023-09-06
AUSTIN,TX,78732,11801 WOODLAND HILLS TRL,754503.0,3,2.0,2575.0,30.361783,-97.886419,578313.0,2020-07-13
AUSTIN,TX,78732,3915 LATIMER DR,676068.0,3,2.0,2332.0,30.379622,-97.888107,231250.0,2022-03-21
AUSTIN,TX,78732,405 HORSEBACK HOLW,1215356.0,5,3.0,4744.0,30.348264,-97.903823,1325000.0,2021-06-22
AUSTIN,TX,78732,1609 LAKECLIFF HILLS LN,2098952.0,5,4.0,8326.0,30.349295,-97.887971,1650000.0,2021-02-02
AUSTIN,TX,78732,12200 CAPITOL SADDLERY TRL,927205.0,4,3.0,3494.0,30.352687,-97.903212,893750.0,2022-10-18
AUSTIN,TX,78732,3918 CANEY CREEK RD,786940.0,5,3.0,3586.0,30.380103,-97.889601,475000.0,2022-11-11
AUSTIN,TX,78732,13525 COLETO CREEK TRL,1894295.0,4,4.0,6002.0,30.373035,-97.909418,1250000.0,2022-06-20
AUSTIN,TX,78732,12608 APPALOOSA CHASE DR,690635.0,4,2.0,3136.0,30.362431,-97.901793,706250.0,2022-01-21
AUSTIN,TX,78732,3120 SUN DRENCHED PATH,1262469.0,4,3.0,4337.0,30.378648,-97.906101,638000.0,2020-05-20
AUSTIN,TX,78732,13224 APPALOOSA CHASE DR,991539.0,4,3.0,3758.0,30.368408,-97.905109,875000.0,2021-07-27
AUSTIN,TX,78732,13232 VILLA MONTANA WAY,996570.0,3,4.0,4295.0,30.412427,-97.873671,909000.0,2021-06-09
AUSTIN,TX,78732,13234 SHORE VISTA DR,9750479.0,5,6.0,7987.0,30.336351,-97.932345,5203125.0,2020-06-22
AUSTIN,TX,78732,1821 VAL VERDE,1494947.0,5,4.0,4961.0,30.357646,-97.903354,743115.0,2020-06-10
AUSTIN,TX,78732,3201 PRAIRIE CLOVER PATH,1451580.0,5,3.0,5360.0,30.379747,-97.907171,1180000.0,2023-03-13
AUSTIN,TX,78732,13441 SHORE VISTA DR,1069954.0,5,4.0,4348.0,30.332138,-97.929808,2500000.0,2023-09-01
AUSTIN,TX,78732,13716 COUNTRY LAKE DR,1420627.0,4,3.0,5089.0,30.379432,-97.910004,685313.0,2021-08-27
AUSTIN,TX,78732,2500 RIO MESA DR,755655.0,5,3.0,3930.0,30.362745,-97.898185,685313.0,2021-06-30
AUSTIN,TX,78732,1912 MARIACHI CT,1390662.0,5,3.0,4796.0,30.35759,-97.901661,281250.0,2021-02-26
AUSTIN,TX,78732,2604 RIO MESA DR,938428.0,4,3.0,3464.0,30.362352,-97.896757,945000.0,2022-07-15
AUSTIN,TX,78732,11225 WOODLAND HILLS TRL,930485.0,3,3.0,3277.0,30.359489,-97.886667,437500.0,2023-06-21
AUSTIN,TX,78732,11401 WOODLAND HILLS TRL,1124991.0,4,3.0,4496.0,30.358008,-97.88571,638000.0,2020-06-17
AUSTIN,TX,78732,2705 RIO MESA DR,925503.0,4,2.0,3333.0,30.361162,-97.897162,937500.0,2022-02-16
AUSTIN,TX,78732,11520 EAGLES GLEN DR,2129223.0,5,5.0,5604.0,30.355034,-97.886679,2125000.0,2022-05-08
AUSTIN,TX,78732,11713 WOODLAND HILLS TRL,712841.0,3,2.0,2423.0,30.361148,-97.886747,675000.0,2023-09-28
AUSTIN,TX,78732,11801 EAGLES GLEN DR,1550000.0,4,4.0,4775.0,30.355098,-97.889537,1550000.0,2022-11-04
AUSTIN,TX,78732,2833 UNIVERSITY CLUB DR,1136000.0,3,2.0,3772.0,30.364444,-97.886124,1181250.0,2021-06-21
AUSTIN,TX,78732,6800 COMANCHE TRL,17108579.0,5,10.0,16715.0,30.410964,-97.877786,9465625.0,2021-09-30
AUSTIN,TX,78732,7011 MOUNTAIN TRL,1180002.0,3,3.0,2667.0,30.41881,-97.885299,685313.0,2021-04-16
AUSTIN,TX,78732,3113 PRAIRIE CLOVER PATH,1621041.0,4,4.0,5213.0,30.379474,-97.907164,1552500.0,2023-07-12
AUSTIN,TX,78732,13002 MEDINA RIVER WAY,906271.0,4,3.0,4110.0,30.38199,-97.895514,809000.0,2022-09-09
AUSTIN,TX,78732,12611 CEDAR ST,2876290.0,5,5.0,5630.0,30.39079,-97.883012,2140000.0,2021-05-04
AUSTIN,TX,78732,11805 IRON HORSE CV,1579281.0,5,3.0,5190.0,30.349723,-97.895308,885000.0,2020-02-18
AUSTIN,TX,78732,12908 APPALOOSA CHASE DR,696511.0,4,2.0,3148.0,30.363837,-97.904316,765000.0,2023-01-11
AUSTIN,TX,78732,14013 LAKE VIEW DR,1500000.0,2,2.0,4239.0,30.416166,-97.891811,1406250.0,2022-04-28
AUSTIN,TX,78732,12316 MONTCLAIR BND,916328.0,4,2.0,3508.0,30.343735,-97.908951,520000.0,2020-06-25
AUSTIN,TX,78732,12708 TIERRA GRANDE TRL,645700.0,3,2.0,2422.0,30.344055,-97.915411,450000.0,2021-07-28
AUSTIN,TX,78732,12025 MONTCLAIR BND,825098.0,4,3.0,3718.0,30.342022,-97.908899,685313.0,2021-04-30
AUSTIN,TX,78732,12005 MONTCLAIR BND,863789.0,4,2.0,2920.0,30.342121,-97.909551,450000.0,2020-02-11
AUSTIN,TX,78732,520 HORSEBACK HOLW,1239526.0,4,3.0,4574.0,30.348985,-97.902803,1333500.0,2021-12-08
AUSTIN,TX,78732,12301 EDENVALE PATH,982423.0,4,3.0,3845.0,30.34208,-97.90858,795000.0,2023-05-24
AUSTIN,TX,78732,12821 TIERRA GRANDE TRL,693150.0,3,2.0,2475.0,30.345475,-97.917367,600000.0,2021-04-30
AUSTIN,TX,78732,11809 IRON HORSE CV,1442028.0,5,4.0,5351.0,30.349993,-97.895312,437500.0,2020-06-04
AUSTIN,TX,78732,444 SANTALUZ PATH,1537523.0,4,4.0,5237.0,30.342699,-97.920806,1160000.0,2021-05-11
AUSTIN,TX,78732,2916 OLD COURSE DR,759415.0,3,2.0,2523.0,30.368998,-97.891867,749900.0,2022-04-25
AUSTIN,TX,78732,12204 LONG BAY CV,785000.0,4,2.0,3430.0,30.368998,-97.891867,785000.0,2022-08-18
AUSTIN,TX,78732,12312 FAIRWAY CV,864083.0,4,2.0,3047.0,30.368998,-97.891867,780000.0,2022-04-25
AUSTIN,TX,78732,13108 LUNA MONTANA WAY N,975000.0,4,4.0,4930.0,30.413169,-97.873245,1096875.0,2022-09-29
AUSTIN,TX,78732,13702 MONTVIEW DR,1193223.0,3,2.0,2424.0,30.382935,-97.908485,280000.0,2020-04-09
AUSTIN,TX,78732,12212 LONG BAY CV,752171.0,4,2.0,2661.0,30.368998,-97.891867,570000.0,2023-08-02
AUSTIN,TX,78732,12212 FAIRWAY CV,921648.0,4,3.0,3430.0,30.368998,-97.891867,593750.0,2023-10-17
AUSTIN,TX,78732,12300 FAIRWAY CV,797681.0,4,3.0,2472.0,30.368998,-97.891867,662375.0,2023-01-27
AUSTIN,TX,78732,12316 FAIRWAY CV,734411.0,3,2.0,2355.0,30.368998,-97.891867,223750.0,2021-01-21
AUSTIN,TX,78732,12305 FAIRWAY CV,777862.0,2,2.0,2459.0,30.368998,-97.891867,638000.0,2021-02-26
AUSTIN,TX,78732,12221 FAIRWAY CV,634129.0,3,2.0,2339.0,30.368998,-97.891867,543750.0,2021-12-27
AUSTIN,TX,78732,2609 OLD COURSE DR,732116.0,3,2.0,2475.0,30.368998,-97.891867,534375.0,2021-03-29
AUSTIN,TX,78732,2301 GOLDEN GATE PARK,710517.0,4,3.0,3265.0,30.366468,-97.898275,710000.0,2023-05-01
AUSTIN,TX,78732,13121 VILLA MONTANA WAY,1595718.0,4,4.0,5271.0,30.412927,-97.870294,1720000.0,2021-07-26
AUSTIN,TX,78732,13216 VILLA MONTANA WAY,995501.0,4,4.0,4551.0,30.412323,-97.872919,1305000.0,2021-09-30
AUSTIN,TX,78732,308 PIEDMONT HILLS PASS,1103565.0,3,2.0,4083.0,30.342828,-97.90506,250000.0,2021-05-20
AUSTIN,TX,78732,2816 OLD COURSE DR,980894.0,2,2.0,3971.0,30.368998,-97.891867,260000.0,2023-05-12
AUSTIN,TX,78732,12605 SCHREINER CT,682000.0,4,5.0,2948.0,30.37731,-97.891348,815625.0,2022-06-14
AUSTIN,TX,78732,3704 RIP FORD DR,713289.0,3,2.0,2565.0,30.375912,-97.886813,486875.0,2020-02-21
AUSTIN,TX,78732,1302 E LAKELAND DR,919223.0,3,2.0,4192.0,30.332585,-97.927377,635313.0,2020-12-31
AUSTIN,TX,78732,13013 TRAVIS VIEW LOOP,1208683.0,4,3.0,3862.0,30.39053,-97.891338,575000.0,2022-05-03
AUSTIN,TX,78732,14005 PANORAMA DR,1889518.0,3,3.0,2801.0,30.418477,-97.890165,2062500.0,2023-06-28
AUSTIN,TX,78732,3712 CANEY CREEK RD,668398.0,4,2.0,2635.0,30.377556,-97.889196,456875.0,2022-03-02
